time,open,high,low,close,volume
1766736000000,121.19,121.25,120.6,120.84,165.16
1766750400000,120.84,120.87,118.21,119.9,447.02
1766764800000,119.9,120.42,119.13,119.27,293.72
1766779200000,119.27,119.27,117.73,117.92,188.43
1766793600000,117.92,117.92,117.54,117.73,33.61
1766808000000,117.73,117.73,117.73,117.73,0.0
1766822400000,117.73,117.73,117.73,117.73,0.0
1766836800000,117.73,117.73,117.73,117.73,0.0
1766851200000,117.73,117.73,117.73,117.73,0.0
1766865600000,117.73,117.73,117.73,117.73,0.0
1766880000000,117.73,117.73,117.73,117.73,0.0
1766894400000,117.73,117.73,117.73,117.73,0.0
1766908800000,117.73,117.73,117.73,117.73,0.0
1766923200000,117.73,117.73,117.73,117.73,0.0
1766937600000,117.73,117.73,117.73,117.73,0.0
1766952000000,117.73,117.73,117.73,117.73,0.0
1766966400000,117.73,118.43,117.32,118.18,143.57
1766980800000,118.18,119.06,117.88,118.27,211.7
1766995200000,118.27,118.27,117.2,117.36,158.84
1767009600000,117.36,118.87,115.82,117.12,941.13
1767024000000,117.12,117.63,116.05,117.47,677.42
1767038400000,117.47,117.7,116.88,117.05,188.36
1767052800000,117.05,117.48,116.87,117.38,138.99
1767067200000,117.38,117.47,116.99,117.13,68.2
1767081600000,117.13,118.08,117.11,117.92,110.47
1767096000000,117.92,118.4,116.14,118.4,593.58
1767110400000,118.4,118.61,116.2,116.36,350.5
1767124800000,116.36,116.36,114.76,115.44,406.93
1767139200000,115.44,115.49,115.01,115.16,156.29
1767153600000,115.16,115.26,114.67,115.04,90.9
1767168000000,115.04,115.09,114.33,114.88,116.92
1767182400000,114.88,115.89,114.02,114.5,757.01
1767196800000,114.5,115.22,113.35,113.45,290.43
1767211200000,113.45,113.46,112.07,112.42,284.85
1767225600000,112.42,112.59,112.41,112.53,20.25
1767240000000,112.53,112.53,112.53,112.53,0.0
1767254400000,112.53,112.53,112.53,112.53,0.0
1767268800000,112.53,112.53,112.53,112.53,0.0
1767283200000,112.53,112.53,112.53,112.53,0.0
1767297600000,112.53,112.53,112.53,112.53,0.0
1767312000000,112.53,115.1,112.53,114.65,249.88
1767326400000,114.65,114.91,114.31,114.78,285.53
1767340800000,114.78,116.38,114.75,116.14,146.49
1767355200000,116.14,116.14,110.53,112.06,587.03
1767369600000,112.06,115.67,111.72,115.13,544.88
