time,open,high,low,close,volume
1642435200000,0.16719,0.16962,0.16571,0.16922,20024429.0
1642449600000,0.16928,0.17431,0.16573,0.17086,50596422.5
1642464000000,0.17084,0.17424,0.16733,0.16855,36154407.5
1642478400000,0.16855,0.17226,0.16737,0.17035,25953541.3
1642492800000,0.17044,0.17044,0.16366,0.16509,48283703.5
1642507200000,0.16504,0.16547,0.16166,0.16311,39712933.0
1642521600000,0.16307,0.16446,0.16192,0.16406,22240688.0
1642536000000,0.16401,0.16672,0.16261,0.16504,20406218.2
1642550400000,0.16508,0.16948,0.16412,0.1661,33526742.7
1642564800000,0.16606,0.16764,0.1593,0.15987,44504799.5
1642579200000,0.15994,0.16498,0.15914,0.16459,37334375.0
1642593600000,0.16459,0.1675,0.16329,0.16409,29045495.0
1642608000000,0.16409,0.1653,0.16268,0.16307,19882700.0
1642622400000,0.16307,0.16436,0.16122,0.1616,15768554.7
1642636800000,0.16163,0.16603,0.16161,0.165,18978988.8
1642651200000,0.165,0.16516,0.16344,0.16462,7306910.4
1642665600000,0.16455,0.16505,0.1637,0.16485,7605879.6
1642680000000,0.16478,0.16921,0.16365,0.16757,21423363.8
1642694400000,0.16757,0.16806,0.16444,0.1654,25687279.2
1642708800000,0.16534,0.1655,0.15394,0.15541,58267216.5
1642723200000,0.15524,0.15751,0.14873,0.14983,62038254.0
1642737600000,0.14983,0.15357,0.14983,0.15331,20953593.5
1642752000000,0.15329,0.15469,0.15213,0.15356,20366836.5
1642766400000,0.1536,0.15394,0.1471,0.15298,49388258.5
1642780800000,0.15306,0.15354,0.14955,0.14961,31653285.5
1642795200000,0.14971,0.15168,0.13983,0.14212,104687056.0
1642809600000,0.14195,0.14523,0.14113,0.14227,41375091.5
1642824000000,0.14228,0.14368,0.12729,0.1306,88626273.5
1642838400000,0.13055,0.13406,0.12025,0.12833,107863853.0
1642852800000,0.12824,0.13578,0.12633,0.12672,51034947.5
1642867200000,0.12671,0.13154,0.12525,0.12822,77178144.0
1642881600000,0.12828,0.13476,0.12741,0.13319,47742019.2
1642896000000,0.13315,0.14163,0.13211,0.13679,45005454.0
1642910400000,0.13657,0.14191,0.13544,0.13989,28161448.5
1642924800000,0.13988,0.14275,0.13793,0.13852,37404261.0
1642939200000,0.1385,0.14445,0.13482,0.13622,69415441.5
1642953600000,0.13629,0.14064,0.13477,0.13585,50605259.0
1642968000000,0.13572,0.14362,0.13551,0.14191,37651201.5
1642982400000,0.14174,0.14176,0.13805,0.13931,21171690.5
1642996800000,0.1393,0.1399,0.13413,0.13442,18948374.0
1643011200000,0.13441,0.13667,0.12694,0.12919,78943245.0
1643025600000,0.12919,0.13303,0.126,0.13183,86611900.0
1643040000000,0.13186,0.13517,0.12785,0.13449,49899623.0
